anno_scuola8,INS_MAT8,female,stereotype_mat,stdinvalsi_mat8,confidence_mat,high_edu_mother,teacher_female_mat,t_N_mat,mate_mate,figli_mat,daughters_mat,t_age_mat,full_contract_mat,t_high_edum_mat
386,14912,1,.3940734,.87732255,,0,1,0,0,0,0,35,0,1
386,14912,0,.3940734,-.69594485,,0,1,0,0,0,0,35,0,1
386,14912,1,.3940734,1.2403842,,0,1,0,0,0,0,35,0,1
386,14912,0,.3940734,-.57492423,,1,1,0,0,0,0,35,0,1
386,14912,0,.3940734,.99834311,,0,1,0,0,0,0,35,0,1
386,14912,0,.3940734,.39324027,,0,1,0,0,0,0,35,0,1
386,14912,1,.3940734,.39324027,,1,1,0,0,0,0,35,0,1
386,14912,0,.3940734,2.0875282,,1,1,0,0,0,0,35,0,1
386,14912,1,.3940734,.15119913,,0,1,0,0,0,0,35,0,1
386,14912,0,.3940734,1.4824253,,0,1,0,0,0,0,35,0,1
386,14904,0,-.31029046,-.8169654,,0,1,1,0,2,0,55,1,0
386,14904,0,-.31029046,1.2403842,,1,1,1,0,2,0,55,1,0
386,14904,0,-.31029046,.27221972,,0,1,1,0,2,0,55,1,0
386,14904,0,-.31029046,-.090841994,,1,1,1,0,2,0,55,1,0
386,14904,1,-.31029046,.75630194,,1,1,1,0,2,0,55,1,0
386,14904,1,-.31029046,.27221972,,0,1,1,0,2,0,55,1,0
386,14904,1,-.31029046,-.33288312,,0,1,1,0,2,0,55,1,0
386,14904,1,-.31029046,.75630194,,0,1,1,0,2,0,55,1,0
386,14904,0,-.31029046,.030178573,,0,1,1,0,2,0,55,1,0
386,14904,0,-.31029046,-.69594485,,1,1,1,0,2,0,55,1,0
386,14904,0,-.31029046,-1.0590066,,0,1,1,0,2,0,55,1,0
386,14904,1,-.31029046,-.57492423,,0,1,1,0,2,0,55,1,0
386,14904,0,-.31029046,-.090841994,,0,1,1,0,2,0,55,1,0
386,14904,1,-.31029046,-.69594485,,1,1,1,0,2,0,55,1,0
386,14904,0,-.31029046,-.33288312,,0,1,1,0,2,0,55,1,0
386,14904,1,-.31029046,1.2403842,,0,1,1,0,2,0,55,1,0
393,10610,0,-1.4468172,.68331712,,0,1,0,1,2,0,64,1,0
393,10610,0,-1.4468172,.29661912,,0,1,0,1,2,0,64,1,0
393,10610,0,-1.4468172,.94111562,,0,1,0,1,2,0,64,1,0
393,10610,0,-1.4468172,.55441761,,0,1,0,1,2,0,64,1,0
393,10610,1,-1.4468172,.29661912,,0,1,0,1,2,0,64,1,0
393,10610,1,-1.4468172,.55441761,,0,1,0,1,2,0,64,1,0
393,10610,1,-1.4468172,.94111562,,0,1,0,1,2,0,64,1,0
393,10610,0,-1.4468172,.81221634,,0,1,0,1,2,0,64,1,0
393,10610,1,-1.4468172,1.0700148,,0,1,0,1,2,0,64,1,0
393,10610,0,-1.4468172,.29661912,,0,1,0,1,2,0,64,1,0
393,10610,0,-1.4468172,.55441761,,0,1,0,1,2,0,64,1,0
393,10610,0,-1.4468172,.42551836,,0,1,0,1,2,0,64,1,0
393,10610,1,-1.4468172,.038820375,,0,1,0,1,2,0,64,1,0
393,10610,0,-1.4468172,.94111562,,0,1,0,1,2,0,64,1,0
393,10610,0,-1.4468172,.16771986,,0,1,0,1,2,0,64,1,0
393,10610,1,-1.4468172,.42551836,,0,1,0,1,2,0,64,1,0
393,10610,0,-1.4468172,,,0,1,0,1,2,0,64,1,0
393,10610,0,-1.4468172,1.0700148,,0,1,0,1,2,0,64,1,0
394,10610,1,-1.4468172,-.36684668,,1,1,0,1,2,0,64,1,0
394,10610,1,-1.4468172,-1.289253,,0,1,0,1,2,0,64,1,0
394,10610,0,-1.4468172,-.25154594,,0,1,0,1,2,0,64,1,0
394,10610,1,-1.4468172,-1.0586514,,0,1,0,1,2,0,64,1,0
394,10610,1,-1.4468172,-1.4045539,,0,1,0,1,2,0,64,1,0
394,10610,1,-1.4468172,-.48214746,,0,1,0,1,2,0,64,1,0
394,10610,0,-1.4468172,-1.289253,,0,1,0,1,2,0,64,1,0
394,10610,1,-1.4468172,.32495821,,1,1,0,1,2,0,64,1,0
394,10610,0,-1.4468172,.20965727,,0,1,0,1,2,0,64,1,0
394,10610,0,-1.4468172,-.136245,,0,1,0,1,2,0,64,1,0
394,10610,0,-1.4468172,-.94335067,,1,1,0,1,2,0,64,1,0
394,10610,0,-1.4468172,-.8280499,,1,1,0,1,2,0,64,1,0
394,10610,0,-1.4468172,-.136245,,0,1,0,1,2,0,64,1,0
394,10610,0,-1.4468172,-.94335067,,0,1,0,1,2,0,64,1,0
394,10610,1,-1.4468172,-1.1739522,,0,1,0,1,2,0,64,1,0
394,10610,1,-1.4468172,-.8280499,,0,1,0,1,2,0,64,1,0
394,10610,1,-1.4468172,-.020944241,,0,1,0,1,2,0,64,1,0
394,,1,,-1.6351553,,0,0,0,0,0,0,0,0,0
394,,1,,1.0167627,,1,0,0,0,0,0,0,0,0
394,,0,,-.25154594,,0,0,0,0,0,0,0,0,0
394,,0,,-.71274894,,0,0,0,0,0,0,0,0,0
394,,1,,-.71274894,,0,0,0,0,0,0,0,0,0
394,,1,,-.136245,,0,0,0,0,0,0,0,0,0
394,,0,,.094356507,,0,0,0,0,0,0,0,0,0
394,,1,,.67086047,,1,0,0,0,0,0,0,0,0
394,,0,,-.59744817,,0,0,0,0,0,0,0,0,0
394,,0,,-.8280499,,0,0,0,0,0,0,0,0,0
394,,1,,-.020944241,,0,0,0,0,0,0,0,0,0
394,,1,,-.8280499,,0,0,0,0,0,0,0,0,0
394,,0,,-.8280499,,0,0,0,0,0,0,0,0,0
394,,1,,.55555969,,0,0,0,0,0,0,0,0,0
394,,0,,-1.4045539,,0,0,0,0,0,0,0,0,0
394,,0,,1.8238684,,0,0,0,0,0,0,0,0,0
394,,0,,,,0,0,0,0,0,0,0,0,0
394,,0,,-.59744817,,1,0,0,0,0,0,0,0,0
394,,1,,-.136245,,0,0,0,0,0,0,0,0,0
394,,0,,-1.7504562,,0,0,0,0,0,0,0,0,0
394,,1,,-.36684668,,1,0,0,0,0,0,0,0,0
394,,1,,-1.289253,,1,0,0,0,0,0,0,0,0
394,,1,,-.8280499,,0,0,0,0,0,0,0,0,0
394,,0,,1.9391692,,0,0,0,0,0,0,0,0,0
394,,0,,-.94335067,,0,0,0,0,0,0,0,0,0
394,,0,,-1.0586514,,1,0,0,0,0,0,0,0,0
394,,1,,-.48214746,,0,0,0,0,0,0,0,0,0
394,,1,,,,0,0,0,0,0,0,0,0,0
394,,0,,-.59744817,,1,0,0,0,0,0,0,0,0
394,,1,,-.59744817,,0,0,0,0,0,0,0,0,0
394,,0,,1.1320639,,0,0,0,0,0,0,0,0,0
394,,0,,,,0,0,0,0,0,0,0,0,0
394,,0,,1.7085676,,1,0,0,0,0,0,0,0,0
394,,1,,-1.289253,,0,0,0,0,0,0,0,0,0
394,,0,,-1.289253,,0,0,0,0,0,0,0,0,0
395,10610,0,-1.4468172,-.98684442,,1,1,0,1,2,0,64,1,0
395,10610,1,-1.4468172,-.39859438,,0,1,0,1,2,0,64,1,0
395,10610,0,-1.4468172,.54260528,,0,1,0,1,2,0,64,1,0
395,10610,0,-1.4468172,-.04564457,,1,1,0,1,2,0,64,1,0
395,10610,0,-1.4468172,-1.6927443,,1,1,0,1,2,0,64,1,0
395,10610,1,-1.4468172,.42495525,,0,1,0,1,2,0,64,1,0
395,10610,0,-1.4468172,-1.1044942,,1,1,0,1,2,0,64,1,0
395,10610,1,-1.4468172,-1.2221442,,1,1,0,1,2,0,64,1,0
395,10610,1,-1.4468172,-1.4574442,,0,1,0,1,2,0,64,1,0
395,10610,0,-1.4468172,.54260528,,0,1,0,1,2,0,64,1,0
395,10610,1,-1.4468172,-.28094459,,1,1,0,1,2,0,64,1,0
395,10610,1,-1.4468172,-.51624441,,0,1,0,1,2,0,64,1,0
395,10610,1,-1.4468172,-1.1044942,,1,1,0,1,2,0,64,1,0
395,10610,1,-1.4468172,.30730525,,0,1,0,1,2,0,64,1,0
395,10610,0,-1.4468172,.072005443,,1,1,0,1,2,0,64,1,0
395,10610,1,-1.4468172,.66025525,,1,1,0,1,2,0,64,1,0
395,10610,1,-1.4468172,-1.5750942,,0,1,0,1,2,0,64,1,0
395,10610,1,-1.4468172,-1.2221442,,0,1,0,1,2,0,64,1,0
395,10610,1,-1.4468172,-.28094459,,1,1,0,1,2,0,64,1,0
395,10610,0,-1.4468172,,,0,1,0,1,2,0,64,1,0
395,10610,0,-1.4468172,,,0,1,0,1,2,0,64,1,0
395,10610,1,-1.4468172,,,0,1,0,1,2,0,64,1,0
395,10610,0,-1.4468172,-1.3397943,,0,1,0,1,2,0,64,1,0
395,10610,1,-1.4468172,-1.3397943,,1,1,0,1,2,0,64,1,0
395,10610,1,-1.4468172,-1.1044942,,0,1,0,1,2,0,64,1,0
395,,1,,-1.1044942,,0,1,0,0,2,0,60,1,1
395,10609,1,.9434424,,,0,1,0,0,2,0,60,1,1
395,,0,,.18965523,,1,1,0,0,2,0,60,1,1
395,,0,,-1.3397943,,0,1,0,0,2,0,60,1,1
395,,0,,-.04564457,,0,1,0,0,2,0,60,1,1
395,,1,,.42495525,,1,1,0,0,2,0,60,1,1
395,,1,,.072005443,,0,1,0,0,2,0,60,1,1
395,,1,,-1.5750942,,0,1,0,0,2,0,60,1,1
395,,1,,.30730525,,1,1,0,0,2,0,60,1,1
395,,1,,-.04564457,,1,1,0,0,2,0,60,1,1
395,,1,,-2.1633441,,0,1,0,0,2,0,60,1,1
395,,1,,.30730525,,1,1,0,0,2,0,60,1,1
395,,0,,-1.3397943,,0,1,0,0,2,0,60,1,1
395,,0,,-1.4574442,,0,1,0,0,2,0,60,1,1
395,,0,,.18965523,,0,1,0,0,2,0,60,1,1
395,,1,,-.39859438,,0,1,0,0,2,0,60,1,1
395,,1,,.77790529,,1,1,0,0,2,0,60,1,1
395,10609,0,.9434424,,,0,1,0,0,2,0,60,1,1
395,,0,,.18965523,,0,1,0,0,2,0,60,1,1
396,10610,1,-1.4468172,-.40058994,,0,1,0,1,2,0,64,1,0
396,10610,1,-1.4468172,.61105442,,0,1,0,1,2,0,64,1,0
396,10610,0,-1.4468172,-.1115488,,0,1,0,1,2,0,64,1,0
396,10610,0,-1.4468172,.32201329,,0,1,0,1,2,0,64,1,0
396,10610,0,-1.4468172,-.1115488,,0,1,0,1,2,0,64,1,0
396,10610,0,-1.4468172,,,1,1,0,1,2,0,64,1,0
396,10610,0,-1.4468172,.75557518,,0,1,0,1,2,0,64,1,0
396,10610,1,-1.4468172,.17749253,,0,1,0,1,2,0,64,1,0
396,10610,0,-1.4468172,-.97867262,,0,1,0,1,2,0,64,1,0
396,10610,0,-1.4468172,.032971963,,0,1,0,1,2,0,64,1,0
396,10610,1,-1.4468172,-1.8457963,,0,1,0,1,2,0,64,1,0
396,10610,1,-1.4468172,-.25606936,,0,1,0,1,2,0,64,1,0
396,10610,1,-1.4468172,-.5451107,,0,1,0,1,2,0,64,1,0
396,10610,0,-1.4468172,.032971963,,1,1,0,1,2,0,64,1,0
396,10610,1,-1.4468172,-.1115488,,0,1,0,1,2,0,64,1,0
396,10610,0,-1.4468172,.17749253,,0,1,0,1,2,0,64,1,0
396,10610,1,-1.4468172,-.5451107,,1,1,0,1,2,0,64,1,0
396,10610,1,-1.4468172,-.8341518,,0,1,0,1,2,0,64,1,0
396,10610,0,-1.4468172,.90009558,,0,1,0,1,2,0,64,1,0
396,10610,1,-1.4468172,-.97867262,,0,1,0,1,2,0,64,1,0
396,10610,1,-1.4468172,.17749253,,1,1,0,1,2,0,64,1,0
396,10610,1,-1.4468172,-.25606936,,1,1,0,1,2,0,64,1,0
396,10609,0,.9434424,-.8341518,,0,1,0,0,2,0,60,1,1
396,10609,0,.9434424,-.68963128,,0,1,0,0,2,0,60,1,1
396,10609,1,.9434424,,,0,1,0,0,2,0,60,1,1
396,10609,0,.9434424,.90009558,,1,1,0,0,2,0,60,1,1
396,10609,1,.9434424,.32201329,,0,1,0,0,2,0,60,1,1
396,10609,1,.9434424,-1.2677138,,0,1,0,0,2,0,60,1,1
396,10609,0,.9434424,1.0446163,,1,1,0,0,2,0,60,1,1
396,10609,1,.9434424,-1.4122343,,0,1,0,0,2,0,60,1,1
396,10609,0,.9434424,.61105442,,1,1,0,0,2,0,60,1,1
396,10609,1,.9434424,-1.8457963,,0,1,0,0,2,0,60,1,1
396,10609,0,.9434424,.46653366,,1,1,0,0,2,0,60,1,1
396,10609,1,.9434424,.75557518,,1,1,0,0,2,0,60,1,1
396,10609,1,.9434424,-1.8457963,,0,1,0,0,2,0,60,1,1
396,10609,1,.9434424,,,0,1,0,0,2,0,60,1,1
396,10609,0,.9434424,,,1,1,0,0,2,0,60,1,1
396,10609,0,.9434424,-2.2793581,,1,1,0,0,2,0,60,1,1
396,10609,0,.9434424,1.6226985,,1,1,0,0,2,0,60,1,1
396,10609,1,.9434424,.61105442,,0,1,0,0,2,0,60,1,1
396,10609,0,.9434424,1.1891366,,1,1,0,0,2,0,60,1,1
396,10609,0,.9434424,-.25606936,,0,1,0,0,2,0,60,1,1
396,10609,1,.9434424,.75557518,,0,1,0,0,2,0,60,1,1
396,10609,1,.9434424,-.1115488,,0,1,0,0,2,0,60,1,1
396,10612,0,.97202277,-1.5567549,,0,0,1,0,0,0,39,1,0
396,10612,1,.97202277,-.97867262,,0,0,1,0,0,0,39,1,0
396,10612,1,.97202277,.032971963,,0,0,1,0,0,0,39,1,0
396,10612,0,.97202277,1.1891366,,0,0,1,0,0,0,39,1,0
396,10612,1,.97202277,-.8341518,,0,0,1,0,0,0,39,1,0
396,10612,0,.97202277,.90009558,,1,0,1,0,0,0,39,1,0
396,10612,0,.97202277,-.1115488,,0,0,1,0,0,0,39,1,0
396,10612,0,.97202277,.17749253,,1,0,1,0,0,0,39,1,0
396,10612,0,.97202277,,,0,0,1,0,0,0,39,1,0
396,10612,0,.97202277,1.4781783,,0,0,1,0,0,0,39,1,0
396,10612,0,.97202277,1.4781783,,0,0,1,0,0,0,39,1,0
396,10612,1,.97202277,1.0446163,,0,0,1,0,0,0,39,1,0
396,10612,1,.97202277,-1.7012756,,0,0,1,0,0,0,39,1,0
396,10612,1,.97202277,-.1115488,,1,0,1,0,0,0,39,1,0
396,10612,1,.97202277,-.97867262,,1,0,1,0,0,0,39,1,0
396,10612,1,.97202277,.32201329,,1,0,1,0,0,0,39,1,0
396,10612,1,.97202277,.32201329,,1,0,1,0,0,0,39,1,0
396,10612,0,.97202277,-.5451107,,0,0,1,0,0,0,39,1,0
396,10612,0,.97202277,-2.1348376,,0,0,1,0,0,0,39,1,0
396,10612,1,.97202277,-1.2677138,,0,0,1,0,0,0,39,1,0
396,10612,1,.97202277,.32201329,,0,0,1,0,0,0,39,1,0
397,10610,0,-1.4468172,.62833035,,0,1,0,1,2,0,64,1,0
397,10610,0,-1.4468172,-.13172142,,1,1,0,1,2,0,64,1,0
397,10610,0,-1.4468172,-.78319424,,0,1,0,1,2,0,64,1,0
397,10610,0,-1.4468172,,,0,1,0,1,2,0,64,1,0
397,10610,0,-1.4468172,-.023142463,,1,1,0,1,2,0,64,1,0
397,10610,0,-1.4468172,-.45745775,,0,1,0,1,2,0,64,1,0
397,10610,1,-1.4468172,.085436314,,1,1,0,1,2,0,64,1,0
397,10610,0,-1.4468172,.51975161,,1,1,0,1,2,0,64,1,0
397,10610,0,-1.4468172,-1.2175094,,0,1,0,1,2,0,64,1,0
397,10610,1,-1.4468172,-.45745775,,0,1,0,1,2,0,64,1,0
397,10610,1,-1.4468172,1.0626454,,0,1,0,1,2,0,64,1,0
397,10610,1,-1.4468172,-.67461544,,0,1,0,1,2,0,64,1,0
397,10610,1,-1.4468172,-1.0003519,,0,1,0,1,2,0,64,1,0
397,10610,1,-1.4468172,-.34887898,,0,1,0,1,2,0,64,1,0
397,10610,1,-1.4468172,-.34887898,,0,1,0,1,2,0,64,1,0
397,10610,0,-1.4468172,-1.1089307,,1,1,0,1,2,0,64,1,0
397,10610,0,-1.4468172,.41117263,,0,1,0,1,2,0,64,1,0
397,10609,0,.9434424,-.89177305,,1,1,0,0,2,0,60,1,1
397,10609,1,.9434424,-.13172142,,1,1,0,0,2,0,60,1,1
397,10609,1,.9434424,-1.6518247,,0,1,0,0,2,0,60,1,1
397,10609,1,.9434424,-1.7604035,,0,1,0,0,2,0,60,1,1
397,10609,0,.9434424,-.13172142,,1,1,0,0,2,0,60,1,1
397,10609,0,.9434424,-1.7604035,,0,1,0,0,2,0,60,1,1
397,10609,0,.9434424,-.023142463,,1,1,0,0,2,0,60,1,1
397,10609,0,.9434424,-1.0003519,,0,1,0,0,2,0,60,1,1
397,10609,0,.9434424,-1.1089307,,1,1,0,0,2,0,60,1,1
397,10609,1,.9434424,-1.2175094,,1,1,0,0,2,0,60,1,1
397,10609,1,.9434424,.30259386,,0,1,0,0,2,0,60,1,1
397,10609,1,.9434424,-.13172142,,1,1,0,0,2,0,60,1,1
397,10609,1,.9434424,.84548789,,1,1,0,0,2,0,60,1,1
397,10609,0,.9434424,.51975161,,1,1,0,0,2,0,60,1,1
397,10609,1,.9434424,.085436314,,1,1,0,0,2,0,60,1,1
397,10609,0,.9434424,1.0626454,,1,1,0,0,2,0,60,1,1
397,10609,0,.9434424,,,0,1,0,0,2,0,60,1,1
397,10609,0,.9434424,.62833035,,1,1,0,0,2,0,60,1,1
397,10612,1,.97202277,-1.1089307,,0,0,1,0,0,0,39,1,0
397,10612,0,.97202277,-.13172142,,0,0,1,0,0,0,39,1,0
397,10612,0,.97202277,-1.6518247,,0,0,1,0,0,0,39,1,0
397,10612,1,.97202277,-.34887898,,0,0,1,0,0,0,39,1,0
397,10612,1,.97202277,,,0,0,1,0,0,0,39,1,0
397,10612,1,.97202277,-1.3260883,,0,0,1,0,0,0,39,1,0
397,10612,0,.97202277,-1.6518247,,0,0,1,0,0,0,39,1,0
397,10612,0,.97202277,-1.5432459,,1,0,1,0,0,0,39,1,0
397,10612,1,.97202277,-1.4346671,,0,0,1,0,0,0,39,1,0
397,10612,1,.97202277,.95406687,,0,0,1,0,0,0,39,1,0
397,10612,1,.97202277,.19401509,,0,0,1,0,0,0,39,1,0
397,10612,0,.97202277,.41117263,,0,0,1,0,0,0,39,1,0
397,10612,1,.97202277,-.24030019,,1,0,1,0,0,0,39,1,0
397,10612,0,.97202277,-.34887898,,1,0,1,0,0,0,39,1,0
397,10612,1,.97202277,-1.1089307,,0,0,1,0,0,0,39,1,0
397,10612,1,.97202277,-.45745775,,1,0,1,0,0,0,39,1,0
397,10612,1,.97202277,-1.1089307,,1,0,1,0,0,0,39,1,0
398,10610,1,-1.4468172,-.8169654,,1,1,0,1,2,0,64,1,0
398,10610,0,-1.4468172,.27221972,,0,1,0,1,2,0,64,1,0
398,10610,1,-1.4468172,-1.5430888,,1,1,0,1,2,0,64,1,0
398,10610,0,-1.4468172,.39324027,,0,1,0,1,2,0,64,1,0
398,10610,0,-1.4468172,.030178573,,1,1,0,1,2,0,64,1,0
398,10610,1,-1.4468172,-.21186256,,0,1,0,1,2,0,64,1,0
398,10610,0,-1.4468172,-1.1800271,,1,1,0,1,2,0,64,1,0
398,10610,0,-1.4468172,-1.0590066,,0,1,0,1,2,0,64,1,0
398,10610,0,-1.4468172,-.090841994,,0,1,0,1,2,0,64,1,0
398,10610,0,-1.4468172,1.7244664,,0,1,0,1,2,0,64,1,0
398,10610,1,-1.4468172,-1.3010477,,1,1,0,1,2,0,64,1,0
398,10610,1,-1.4468172,-1.9061505,,1,1,0,1,2,0,64,1,0
398,10610,1,-1.4468172,.75630194,,1,1,0,1,2,0,64,1,0
398,10610,0,-1.4468172,-1.4220682,,0,1,0,1,2,0,64,1,0
398,10610,1,-1.4468172,-1.6641093,,1,1,0,1,2,0,64,1,0
398,10610,0,-1.4468172,-2.1481917,,1,1,0,1,2,0,64,1,0
398,10610,0,-1.4468172,1.8454871,,0,1,0,1,2,0,64,1,0
398,10612,0,.97202277,.030178573,,0,0,1,0,0,0,39,1,0
398,10612,0,.97202277,.030178573,,0,0,1,0,0,0,39,1,0
398,10612,1,.97202277,.030178573,,1,0,1,0,0,0,39,1,0
398,10612,1,.97202277,-.090841994,,1,0,1,0,0,0,39,1,0
398,10612,0,.97202277,-.93798596,,0,0,1,0,0,0,39,1,0
398,10612,0,.97202277,-1.9061505,,0,0,1,0,0,0,39,1,0
398,10612,0,.97202277,-1.5430888,,0,0,1,0,0,0,39,1,0
398,10612,1,.97202277,-1.1800271,,0,0,1,0,0,0,39,1,0
398,10612,0,.97202277,-.93798596,,0,0,1,0,0,0,39,1,0
398,10612,0,.97202277,.51426083,,1,0,1,0,0,0,39,1,0
398,10612,0,.97202277,.63528138,,1,0,1,0,0,0,39,1,0
398,10612,1,.97202277,.75630194,,1,0,1,0,0,0,39,1,0
398,10612,0,.97202277,-.21186256,,1,0,1,0,0,0,39,1,0
398,10612,0,.97202277,-.090841994,,0,0,1,0,0,0,39,1,0
398,10612,0,.97202277,-1.0590066,,0,0,1,0,0,0,39,1,0
398,10612,0,.97202277,.51426083,,0,0,1,0,0,0,39,1,0
398,10612,1,.97202277,-1.1800271,,0,0,1,0,0,0,39,1,0
398,10612,1,.97202277,-1.9061505,,0,0,1,0,0,0,39,1,0
398,10612,0,.97202277,-.8169654,,1,0,1,0,0,0,39,1,0
398,10612,0,.97202277,-.69594485,,0,0,1,0,0,0,39,1,0
398,10612,1,.97202277,.99834311,,1,0,1,0,0,0,39,1,0
398,10609,0,.9434424,2.0875282,,1,1,0,0,2,0,60,1,1
398,10609,0,.9434424,-2.2692122,,0,1,0,0,2,0,60,1,1
398,10609,0,.9434424,-1.4220682,,0,1,0,0,2,0,60,1,1
398,10609,0,.9434424,.27221972,,0,1,0,0,2,0,60,1,1
398,10609,1,.9434424,.87732255,,0,1,0,0,2,0,60,1,1
398,10609,1,.9434424,.75630194,,0,1,0,0,2,0,60,1,1
398,10609,0,.9434424,-1.1800271,,0,1,0,0,2,0,60,1,1
398,10609,0,.9434424,-1.0590066,,0,1,0,0,2,0,60,1,1
398,10609,1,.9434424,-1.5430888,,1,1,0,0,2,0,60,1,1
398,10609,0,.9434424,-1.5430888,,1,1,0,0,2,0,60,1,1
398,10609,1,.9434424,-1.0590066,,1,1,0,0,2,0,60,1,1
398,10609,1,.9434424,-.93798596,,1,1,0,0,2,0,60,1,1
398,10609,1,.9434424,.63528138,,1,1,0,0,2,0,60,1,1
398,10609,1,.9434424,-1.0590066,,0,1,0,0,2,0,60,1,1
398,10609,0,.9434424,.75630194,,1,1,0,0,2,0,60,1,1
398,10609,0,.9434424,1.7244664,,0,1,0,0,2,0,60,1,1
398,10609,0,.9434424,.39324027,,1,1,0,0,2,0,60,1,1
398,10609,1,.9434424,.27221972,,0,1,0,0,2,0,60,1,1
398,10609,0,.9434424,-.21186256,,0,1,0,0,2,0,60,1,1
398,10609,1,.9434424,-1.1800271,,1,1,0,0,2,0,60,1,1
398,10612,1,.97202277,.39324027,,0,0,1,0,0,0,39,1,0
398,10612,1,.97202277,-.69594485,,0,0,1,0,0,0,39,1,0
398,10612,0,.97202277,-.69594485,,1,0,1,0,0,0,39,1,0
398,10612,0,.97202277,-.45390368,,0,0,1,0,0,0,39,1,0
398,10612,1,.97202277,-.21186256,,1,0,1,0,0,0,39,1,0
398,10612,1,.97202277,-.69594485,,1,0,1,0,0,0,39,1,0
398,10612,1,.97202277,.27221972,,0,0,1,0,0,0,39,1,0
398,10612,0,.97202277,.63528138,,0,0,1,0,0,0,39,1,0
398,10612,1,.97202277,-.93798596,,0,0,1,0,0,0,39,1,0
398,10612,1,.97202277,-.69594485,,1,0,1,0,0,0,39,1,0
398,10612,1,.97202277,-.57492423,,1,0,1,0,0,0,39,1,0
398,10612,0,.97202277,-1.9061505,,0,0,1,0,0,0,39,1,0
398,10612,1,.97202277,1.6034459,,1,0,1,0,0,0,39,1,0
398,10612,1,.97202277,.15119913,,0,0,1,0,0,0,39,1,0
398,10612,0,.97202277,.39324027,,0,0,1,0,0,0,39,1,0
398,10612,0,.97202277,-.8169654,,1,0,1,0,0,0,39,1,0
398,10612,0,.97202277,-.57492423,,0,0,1,0,0,0,39,1,0
417,10107,1,-.67829227,,,0,1,1,0,0,0,45,1,0
417,10107,0,-.67829227,-.21897814,,0,1,1,0,0,0,45,1,0
417,10107,0,-.67829227,,,0,1,1,0,0,0,45,1,0
417,10107,0,-.67829227,-.090078883,,0,1,1,0,0,0,45,1,0
417,10107,1,-.67829227,-.99237412,,0,1,1,0,0,0,45,1,0
417,10107,0,-.67829227,-1.2501727,,0,1,1,0,0,0,45,1,0
417,10107,1,-.67829227,-1.6368706,,0,1,1,0,0,0,45,1,0
417,10107,1,-.67829227,-.60567611,,0,1,1,0,0,0,45,1,0
417,10107,1,-.67829227,-1.5079714,,0,1,1,0,0,0,45,1,0
417,10107,1,-.67829227,-.99237412,,0,1,1,0,0,0,45,1,0
417,10107,1,-.67829227,-1.1212734,,0,1,1,0,0,0,45,1,0
417,10107,0,-.67829227,-.21897814,,0,1,1,0,0,0,45,1,0
417,10107,0,-.67829227,-.090078883,,0,1,1,0,0,0,45,1,0
417,10107,1,-.67829227,-.60567611,,0,1,1,0,0,0,45,1,0
417,10107,0,-.67829227,.94111562,,0,1,1,0,0,0,45,1,0
417,10108,1,.45712489,-1.2501727,,0,0,0,0,0,0,50,1,1
417,10108,1,.45712489,,,0,0,0,0,0,0,50,1,1
417,10108,0,.45712489,-.21897814,,0,0,0,0,0,0,50,1,1
417,10108,1,.45712489,-.99237412,,0,0,0,0,0,0,50,1,1
417,10108,1,.45712489,-.21897814,,0,0,0,0,0,0,50,1,1
417,10108,0,.45712489,-.090078883,,0,0,0,0,0,0,50,1,1
417,10108,0,.45712489,-1.6368706,,0,0,0,0,0,0,50,1,1
417,10108,0,.45712489,,,0,0,0,0,0,0,50,1,1
417,10108,0,.45712489,-.86347485,,0,0,0,0,0,0,50,1,1
417,10108,0,.45712489,-.86347485,,0,0,0,0,0,0,50,1,1
417,10108,0,.45712489,,,0,0,0,0,0,0,50,1,1
417,10108,0,.45712489,.16771986,,0,0,0,0,0,0,50,1,1
417,10108,1,.45712489,-.60567611,,0,0,0,0,0,0,50,1,1
417,10108,0,.45712489,.55441761,,0,0,0,0,0,0,50,1,1
417,10108,0,.45712489,,,0,0,0,0,0,0,50,1,1
417,10108,0,.45712489,-.99237412,,0,0,0,0,0,0,50,1,1
417,10108,0,.45712489,-1.2501727,,0,0,0,0,0,0,50,1,1
418,10107,1,-.67829227,-1.1739522,,0,1,1,0,0,0,45,1,0
418,10107,0,-.67829227,-.36684668,,0,1,1,0,0,0,45,1,0
418,10107,0,-.67829227,.094356507,,0,1,1,0,0,0,45,1,0
418,10107,0,-.67829227,.55555969,,1,1,1,0,0,0,45,1,0
418,10107,1,-.67829227,-1.0586514,,0,1,1,0,0,0,45,1,0
418,10107,1,-.67829227,-.71274894,,0,1,1,0,0,0,45,1,0
418,10107,1,-.67829227,-.136245,,0,1,1,0,0,0,45,1,0
418,10107,1,-.67829227,-1.4045539,,0,1,1,0,0,0,45,1,0
418,10107,0,-.67829227,-1.4045539,,0,1,1,0,0,0,45,1,0
418,10107,1,-.67829227,-.8280499,,1,1,1,0,0,0,45,1,0
418,10107,1,-.67829227,-.71274894,,0,1,1,0,0,0,45,1,0
418,10107,0,-.67829227,-.71274894,,0,1,1,0,0,0,45,1,0
418,10107,1,-.67829227,.44025895,,0,1,1,0,0,0,45,1,0
418,10107,0,-.67829227,-.59744817,,1,1,1,0,0,0,45,1,0
418,10107,0,-.67829227,1.1320639,,0,1,1,0,0,0,45,1,0
418,10107,1,-.67829227,-1.1739522,,0,1,1,0,0,0,45,1,0
